Author: Michele Alessi
Date: 2024-01-18

Current matrix-type (i.e. text-embedding type: tfidf, wc) in use is: wc.
10, 223, 0.34868327059515747
10, 987, 0.3321058434314433
11, 417, 0.532842181038702
11, 191, 0.488663618668013
11, 189, 0.47367166437222713
11, 4, 0.46009207824188575
11, 446, 0.44101364251795455
11, 825, 0.43113277201133254
11, 758, 0.4246157821864989
11, 52, 0.4194644817644721
11, 986, 0.4190491607974279
11, 975, 0.4161351824499053
11, 1024, 0.41429959128797234
11, 660, 0.40093868627930157
11, 547, 0.399478493914504
11, 447, 0.39208682994818145
11, 441, 0.3911549377294464
12, 269, 0.6874224814158693
12, 550, 0.5536132721566435
12, 193, 0.5247886982327914
12, 25, 0.5233892698024943
12, 367, 0.498543234897882
12, 931, 0.48115957343497495
12, 134, 0.47281714819525034
12, 220, 0.46856446485058734
12, 934, 0.46044566192085284
12, 53, 0.45994068775148955
12, 844, 0.44886427706658977
12, 179, 0.4387822788158155
12, 726, 0.4366488100151816
12, 677, 0.43213666166269615
12, 371, 0.43079278122741943
13, 196, 0.8921935405049923
13, 21, 0.8791485342197792
13, 197, 0.8557660175138824
13, 194, 0.8527539051673307
13, 195, 0.8499047741394693
13, 481, 0.8121873607240967
13, 477, 0.7584108513247231
13, 482, 0.6347472323252402
13, 483, 0.6201631943651573
13, 199, 0.6194362934574991
13, 198, 0.6179740552059328
13, 144, 0.5327953498969596
13, 471, 0.4798711833468411
13, 470, 0.45673635132897233
13, 145, 0.44262715246307965
14, 25, 0.7400850712320513
14, 26, 0.6943741233528603
14, 371, 0.6308471928234812
14, 23, 0.5968275392167105
14, 931, 0.5459184955162143
14, 934, 0.5404124462878842
14, 456, 0.5306049815727423
14, 193, 0.50945146070773
14, 365, 0.4999812252282269
14, 545, 0.4975815244813749
14, 461, 0.49592108146265107
14, 28, 0.48743212053707735
14, 269, 0.4730633593092023
14, 468, 0.46727854381228295
14, 459, 0.4621990377359089
15, 350, 0.642080537528033
15, 355, 0.6331368034127931
15, 353, 0.5954207946426892
15, 218, 0.5657785000844332
15, 102, 0.5329419538293335
15, 33, 0.5032384537792857
15, 357, 0.4707112249789992
15, 351, 0.46236755377916144
15, 361, 0.45039723428576894
15, 835, 0.442226948979181
15, 107, 0.4418874076665335
15, 219, 0.4411946355164662
15, 217, 0.4257866982548781
15, 103, 0.42221413559439214
15, 362, 0.41804203850705746
16, 36, 0.8709403820819501
16, 494, 0.7695455834547164
16, 99, 0.7249177839242079
16, 484, 0.6946251002444956
16, 818, 0.6889313855392586
16, 202, 0.6304480131385719
16, 493, 0.6188277874774829
16, 812, 0.6105594371113672
16, 492, 0.6082134037839524
16, 820, 0.6016880006653215
16, 616, 0.5840655637128689
16, 490, 0.5672078598817863
16, 205, 0.5486707191242584
16, 800, 0.5442250499202054
16, 922, 0.5405114350691611
17, 125, 0.6131901379324549
17, 304, 0.5990309531647091
17, 526, 0.5669377048314096
17, 700, 0.557506342628175
17, 544, 0.5504942760665695
17, 188, 0.5429521596541009
17, 48, 0.5286198185525558
17, 1, 0.5228227081314589
17, 525, 0.4789839862890843
17, 882, 0.47042716156801745
17, 134, 0.46408870402473645
17, 325, 0.4632678027340884
17, 883, 0.4499440282726735
17, 528, 0.43611021803645794
17, 4, 0.43131965852361603
18, 45, 0.7452608659152421
18, 528, 0.6487880847394036
18, 81, 0.5270499162901802
18, 134, 0.5022403994333304
18, 43, 0.46302681372825377
18, 50, 0.46254653574622767
18, 525, 0.443089686001594
18, 48, 0.41519961635939223
18, 518, 0.4133585096827519
18, 527, 0.4034455912012226
18, 49, 0.397302734379918
18, 526, 0.39717137085720444
18, 656, 0.39666766247739194
18, 514, 0.3954524922718923
18, 1031, 0.3850707558230383
19, 844, 0.8040128850568607
19, 847, 0.7404135396280981
19, 551, 0.6889038266098892
19, 863, 0.6860156088669798
19, 858, 0.6758715869394545
19, 861, 0.6754168595409894
19, 555, 0.6220520243656271
19, 558, 0.6192717007796048
19, 564, 0.5536407864151092
19, 550, 0.5520386429105033
19, 860, 0.534678377405243
19, 591, 0.5110065366944929
19, 562, 0.48689973000237585
19, 585, 0.4757190118124463
19, 866, 0.44195414018790863
20, 262, 0.6502627635759071
20, 435, 0.581680153950301
20, 434, 0.5811999120597898
20, 437, 0.5735810151785783
20, 582, 0.5661950018500669
20, 431, 0.5395097237963563
20, 52, 0.5302908285866387
20, 265, 0.5302811860522952
20, 60, 0.5278682627814477
20, 427, 0.5234628311691898
20, 429, 0.5188619476323061
20, 20, 0.4951440887592145
20, 130, 0.483710376792852
20, 426, 0.4713786239024113
20, 61, 0.4689902474586429
21, 896, 0.8158011092055687
21, 618, 0.7951047543086015
21, 894, 0.7214848673778131
21, 887, 0.6764681547798763
21, 737, 0.5866418039042729
21, 488, 0.5359746656821447
21, 747, 0.5208325651676492
21, 937, 0.5100051521069682
21, 815, 0.500275102697702
21, 892, 0.49302250858300334
21, 884, 0.4820615720427715
21, 683, 0.47050480703013714
21, 1030, 0.46607403266486974
21, 735, 0.45401408889065104
21, 605, 0.4537802336971623
22, 905, 0.576447928518867
22, 644, 0.5270656172330692
22, 648, 0.48617827762959687
22, 657, 0.48465688280678365
22, 761, 0.47652928227322544
22, 651, 0.4332417541054294
22, 649, 0.4265939305359892
22, 681, 0.4236895256282524
22, 659, 0.42203803569966203
22, 962, 0.4015591688611709
22, 660, 0.40131781639671765
22, 701, 0.3978581608306326
22, 652, 0.39602084714391744
22, 59, 0.39318306500631506
22, 750, 0.38823242661961205
23, 917, 0.7865140057549905
23, 849, 0.7293638054052844
23, 798, 0.6693302068381802
23, 804, 0.6343562169311108
23, 808, 0.6127107736680283
23, 819, 0.5676974847487618
23, 620, 0.528570488901546
23, 805, 0.43967555055501184
23, 818, 0.4219616404765241
23, 920, 0.41295902255072076
23, 812, 0.41237091384308855
23, 817, 0.39732746137591624
23, 916, 0.37302272437391404
23, 813, 0.3723702305695505
23, 488, 0.3675488446193783
24, 667, 0.8354421103828242
24, 674, 0.8033184165044727
24, 852, 0.751502437225735
24, 686, 0.7456057203188855
24, 850, 0.7328481056282874
24, 940, 0.7021809939389599
24, 938, 0.6882802655249426
24, 666, 0.6754671116294123
24, 668, 0.6676735884854401
24, 670, 0.6649607438755247
24, 678, 0.654148234566674
24, 675, 0.6405561000461495
24, 939, 0.6249661356755731
24, 936, 0.616918918372125
24, 942, 0.6144365460975785
25, 690, 0.7378003984732816
25, 696, 0.7170860629723421
25, 687, 0.7052845135942529
25, 949, 0.6512478575525007
25, 689, 0.6472995402541872
25, 946, 0.6214985218415354
25, 688, 0.6170573563100792
25, 953, 0.5975486567230954
25, 955, 0.5939355241766937
25, 587, 0.5835713034530486
25, 948, 0.5811877307687471
25, 699, 0.5810233824305814
25, 695, 0.570537222570793
25, 952, 0.5662682433094488
25, 692, 0.5530310430371139
26, 173, 0.576542713302816
26, 127, 0.5728175675210844
26, 11, 0.4798929433423663
26, 986, 0.46176528958296015
26, 643, 0.4598165360666863
26, 971, 0.45774921541393876
26, 401, 0.447647235510847
26, 716, 0.4417641113956791
26, 723, 0.4411443765920606
26, 404, 0.436960241287005
26, 606, 0.43691354140058625
26, 45, 0.4366291067612544
26, 859, 0.43448723555521873
26, 900, 0.4285101987311677
26, 656, 0.41692995219897566
27, 701, 0.5536515827424259
27, 750, 0.5407794244594203
27, 732, 0.5228303260737887
27, 365, 0.5169314455307779
27, 734, 0.5045811116255805
27, 664, 0.48544637533056045
27, 739, 0.4791305669793709
27, 97, 0.47097937059799844
27, 1027, 0.45801701915950005
27, 954, 0.45202240540571575
27, 1025, 0.42165923286537343
27, 727, 0.41560143397803595
27, 223, 0.41453135681910414
27, 335, 0.4082859992747525
27, 279, 0.4053863308955261
28, 998, 0.8728892549118417
28, 989, 0.8481254370038961
28, 994, 0.8123792626934636
28, 995, 0.8071533641248875
28, 776, 0.7944581358600198
28, 771, 0.778853713218899
28, 440, 0.7651276624718524
28, 789, 0.7582073561925833
28, 993, 0.7380734042400283
28, 992, 0.7305673373779368
28, 1000, 0.7252195937773971
28, 777, 0.7234195305543004
28, 774, 0.7092674358879882
28, 785, 0.6941882974547641
28, 773, 0.6894143315524496
29, 853, 0.7467700690990708
29, 1016, 0.7384970840939724
29, 1012, 0.7337046930799488
29, 1014, 0.7287837006131969
29, 1008, 0.7089564497412643
29, 1015, 0.6969838507119955
29, 1009, 0.6865595422228984
29, 1017, 0.651824555491452
29, 765, 0.6286531058486077
29, 1007, 0.6174163809789273
29, 742, 0.6105726569031358
29, 740, 0.6038032399933511
29, 750, 0.5887363790859687
29, 752, 0.561342069324268
29, 16, 0.5354369429739135


AutoEncoder queries info:
for each query, the top 15 documents retrieved are listed in the form: doc_id, score

query_id, doc_id, score
1, 13, 0.9883812409523991
1, 515, 0.9880649002939266
1, 516, 0.9865693868758352
1, 180, 0.9856510910953196
1, 501, 0.9850165709446281
1, 746, 0.9841155843501437
1, 72, 0.9838422216976817
1, 489, 0.9825105172790696
1, 168, 0.9821720407704728
1, 224, 0.9818402126050974
1, 344, 0.9815428370517356
1, 169, 0.9813713606045131
1, 45, 0.9812108386816711
1, 503, 0.9807311027492178
1, 39, 0.9806309379508367
2, 258, 0.9958422123770068
2, 192, 0.9891639667531311
2, 237, 0.9886543538913418
2, 187, 0.9865352313052851
2, 124, 0.9865333175490061
2, 162, 0.9863360905187937
2, 292, 0.9860778233752647
2, 713, 0.9858504445102432
2, 83, 0.9838594409656866
2, 413, 0.9816112679174596
2, 273, 0.9813576594763133
2, 297, 0.9797175676904326
2, 960, 0.9790971863854951
2, 111, 0.9789405214934106
2, 272, 0.9787552597258369
3, 468, 0.9834219075239303
3, 464, 0.9831617372895993
3, 402, 0.9829186304547886
3, 28, 0.98252711514741
3, 62, 0.9823726874103367
3, 937, 0.9819471542532191
3, 405, 0.9816443489059764
3, 69, 0.98155514018696
3, 281, 0.9810195578657226
3, 224, 0.9805860170514746
3, 986, 0.9792614710503322
3, 285, 0.9792591825720064
3, 163, 0.9788720977487066
3, 231, 0.9780028810731514
3, 141, 0.9774712328519345
4, 173, 0.9874128157156208
4, 405, 0.9856141289779697
4, 402, 0.9845681246110529
4, 404, 0.9835002593962514
4, 175, 0.9829487681788194
4, 51, 0.9825006166397515
4, 643, 0.9823239668513114
4, 211, 0.9799234881109351
4, 256, 0.9792671480048141
4, 37, 0.9786502159686653
4, 523, 0.9784095756878886
4, 911, 0.9780094316095911
4, 177, 0.9779208624088926
4, 156, 0.9778356806166648
4, 445, 0.9772276316628815
5, 8, 0.9947794860857793
5, 327, 0.9942325680826989
5, 307, 0.991583921929098
5, 5, 0.990591786749956
5, 325, 0.9903981167807698
5, 330, 0.9890230479965185
5, 10, 0.988768585002242
5, 6, 0.9886304510068876
5, 308, 0.9882409641544244
5, 333, 0.9873757262562005
5, 1, 0.9867882472354922
5, 329, 0.9865702684233522
5, 306, 0.9865671358125273
5, 326, 0.9856220803949154
5, 7, 0.9849577932513466
6, 115, 0.9943188658810052
6, 260, 0.9926696797198569
6, 116, 0.9899258892503653
6, 321, 0.9886442293894198
6, 242, 0.9879110628980452
6, 238, 0.9869111222387092
6, 253, 0.984928970468621
6, 311, 0.9844272717819322
6, 316, 0.9841637623477772
6, 320, 0.9838279175913216
6, 112, 0.9822373942125378
6, 323, 0.9818982899876545
6, 267, 0.9789159668284054
6, 309, 0.9743282136041114
6, 314, 0.9739681328948837
7, 391, 0.9886393826793971
7, 189, 0.9875743993320896
7, 381, 0.987366568859386
7, 82, 0.9862629997650574
7, 121, 0.9853815883220727
7, 382, 0.9844269976275233
7, 392, 0.9838775718367591
7, 386, 0.9836383622607772
7, 393, 0.9835359214385448
7, 53, 0.9834863952100852
7, 960, 0.9825489210470135
7, 248, 0.9808642087481577
7, 387, 0.980221269370888
7, 111, 0.9798004616006164
7, 720, 0.9792032176629278
8, 52, 0.9823563509855543
8, 859, 0.978424116090903
8, 44, 0.9776148782733454
8, 939, 0.9770301546846372
8, 582, 0.9762130253256043
8, 250, 0.9757785955030411
8, 565, 0.974994523331238
8, 883, 0.9749485270229132
8, 846, 0.9740303083125039
8, 515, 0.9733923810476389
8, 263, 0.9733605629617569
8, 932, 0.9732480011279597
8, 46, 0.9728931929686979
8, 518, 0.9722631851394316
8, 134, 0.9719728430735339
9, 415, 0.9910076928957688
9, 268, 0.9904310242083381
9, 273, 0.9903891459970954
9, 53, 0.990310960793241
9, 824, 0.9898982374484293
9, 139, 0.9892713060854843
9, 30, 0.9875478691741856
9, 706, 0.986316477506131
9, 241, 0.9861319243408325
9, 960, 0.9854401574945042
9, 991, 0.9853065140423636
9, 103, 0.9848915661034171
9, 412, 0.9847702140947724
9, 766, 0.9845132493883229
9, 778, 0.9844522848663304
10, 982, 0.988498862140859
10, 871, 0.9873761241952488
10, 369, 0.9861890594148053
10, 337, 0.985554001750556
10, 461, 0.9845467611373198
10, 335, 0.9844511718430132
10, 794, 0.9842966061732425
10, 778, 0.9839960253864851
10, 43, 0.9836204983207297
10, 736, 0.9828163527437055
10, 224, 0.9827388624854542
10, 489, 0.9827192945076063
10, 606, 0.9821339959468712
10, 456, 0.9819807183911373
10, 404, 0.9817150550058791
11, 226, 0.9909336385111758
11, 369, 0.989187939374872
11, 225, 0.9880955009326955
11, 446, 0.9865482671730005
11, 449, 0.986132791590646
11, 453, 0.9860823013429891
11, 439, 0.9858336590864114
11, 87, 0.9857293876665003
11, 450, 0.9851556199252576
11, 877, 0.985105386306827
11, 149, 0.984673717057994
11, 954, 0.9841904683799518
11, 63, 0.9833018891093654
11, 43, 0.9829150099832089
11, 796, 0.982736390795347
12, 371, 0.9879020781212025
12, 19, 0.9872994506941462
12, 20, 0.9859489478766217
12, 956, 0.9856104630607764
12, 766, 0.9854295652789351
12, 18, 0.9844282367418402
12, 545, 0.9841240001418609
12, 335, 0.9828744688966037
12, 352, 0.9814013918832925
12, 235, 0.9811530102655623
12, 106, 0.9811373691395984
12, 673, 0.9811100437960965
12, 367, 0.9811043982733179
12, 934, 0.9809766085567863
12, 103, 0.9809323663679633
13, 21, 0.9966352807656766
13, 470, 0.9875993964914213
13, 197, 0.9870493202255761
13, 22, 0.9863339004022025
13, 481, 0.9862984511623463
13, 195, 0.9861108532192011
13, 196, 0.9847481445308934
13, 194, 0.9847275603561558
13, 477, 0.983687744243537
13, 475, 0.979638459814929
13, 145, 0.9790914986345879
13, 479, 0.9776172410172955
13, 144, 0.9749132354177861
13, 478, 0.9745363098020614
13, 135, 0.9740194412597307
14, 877, 0.9920509391653369
14, 545, 0.9902672022333283
14, 550, 0.9853485782166653
14, 673, 0.9849617497945403
14, 1022, 0.9847847328136469
14, 18, 0.9846160780175726
14, 369, 0.9842878455483444
14, 371, 0.9833079926677083
14, 602, 0.9832183300688078
14, 572, 0.9831619863231447
14, 87, 0.9827098105078766
14, 461, 0.9823956828434495
14, 566, 0.9822759223502289
14, 775, 0.9821954491200353
14, 460, 0.9816137766814332
15, 33, 0.9924460056846692
15, 34, 0.9922615781485907
15, 103, 0.9918880222714521
15, 703, 0.9898110273855927
15, 219, 0.989221246007602
15, 106, 0.9889205531673146
15, 353, 0.9879316710276433
15, 140, 0.9877544033825594
15, 766, 0.9876153595628868
15, 617, 0.9874400585802517
15, 801, 0.9873907660689608
15, 717, 0.9873653555482804
15, 362, 0.9871826721656594
15, 969, 0.9868020792909826
15, 355, 0.9867923090791428
16, 484, 0.9960577125966118
16, 818, 0.994691235868908
16, 36, 0.9941843904801055
16, 820, 0.9921148968836175
16, 802, 0.9917590643358525
16, 492, 0.9911424395956902
16, 807, 0.9908632988471323
16, 494, 0.9907232729711501
16, 889, 0.9904917037551613
16, 493, 0.989885418119679
16, 815, 0.989873440834528
16, 812, 0.9891258016880343
16, 202, 0.9885152177566869
16, 613, 0.9882255324951275
16, 203, 0.9879869124828475
17, 515, 0.9918455064664403
17, 516, 0.990201733579764
17, 522, 0.9895774655947354
17, 43, 0.989019944535417
17, 39, 0.9866608838771114
17, 337, 0.9857850478902954
17, 45, 0.9851907423097023
17, 135, 0.9849481990976425
17, 857, 0.9845432278238597
17, 1005, 0.983966032060583
17, 129, 0.983686407238771
17, 848, 0.9835743163054429
17, 369, 0.9834828646676471
17, 134, 0.9834525147412665
17, 53, 0.9826543749494857
18, 43, 0.9937116374640198
18, 45, 0.9911069628592379
18, 522, 0.9898506891490287
18, 515, 0.9897623867622094
18, 516, 0.9893884421876729
18, 49, 0.9885357546760609
18, 514, 0.9855160409145569
18, 250, 0.9845000310031935
18, 1005, 0.9844784616355641
18, 566, 0.9840640378669147
18, 550, 0.98391906552149
18, 765, 0.9838669342196287
18, 369, 0.9837716057279997
18, 51, 0.9836405042736525
18, 747, 0.9836176547287953
19, 844, 0.9913064766302137
19, 940, 0.9861315353941977
19, 861, 0.985584143221954
19, 864, 0.9851060776092803
19, 848, 0.9838570413584667
19, 550, 0.9834650218263558
19, 564, 0.9830528166336974
19, 46, 0.9829263910380703
19, 847, 0.981811418534305
19, 555, 0.9817002141935218
19, 882, 0.9805835904446477
19, 566, 0.9800898793713491
19, 598, 0.9797591449274647
19, 134, 0.9789613655614713
19, 846, 0.9787764894002307
20, 575, 0.984220273526349
20, 932, 0.982493300721692
20, 587, 0.9823032348336704
20, 883, 0.9817433350613762
20, 599, 0.9816310991015207
20, 579, 0.9803352232634508
20, 46, 0.9788806081592186
20, 939, 0.9786690235110309
20, 860, 0.9771040626950254
20, 77, 0.9768455870481623
20, 848, 0.9763720152566354
20, 590, 0.9763128772305962
20, 858, 0.976123042232118
20, 42, 0.9752187582775096
20, 846, 0.9746330639704911
21, 616, 0.9941397984790776
21, 916, 0.9936444647959686
21, 889, 0.992888670921579
21, 892, 0.9918943149712807
21, 894, 0.9917244359619151
21, 703, 0.9915287202057774
21, 493, 0.9914838645643278
21, 819, 0.9913406910955936
21, 818, 0.9910851368064859
21, 610, 0.9908646963982177
21, 815, 0.9905952323266678
21, 613, 0.9902922401960181
21, 820, 0.9890822178651446
21, 896, 0.9888755793576427
21, 849, 0.9888698349011016
22, 647, 0.982995979110947
22, 648, 0.9828260569740399
22, 764, 0.981949430051
22, 516, 0.9813356784374806
22, 515, 0.9808232217064405
22, 9, 0.9805185381594379
22, 636, 0.9804427386276267
22, 758, 0.9794752427932014
22, 42, 0.9792083034412411
22, 645, 0.9792028908379529
22, 43, 0.9791418844888533
22, 911, 0.9780236521737554
22, 606, 0.9777757398125992
22, 753, 0.9773053788158774
22, 95, 0.9767719519458765
23, 916, 0.9935399475418878
23, 819, 0.992204029561953
23, 822, 0.9909624513754872
23, 849, 0.9903189061154815
23, 703, 0.9897919544333951
23, 818, 0.9892834563586245
23, 889, 0.9889749438104244
23, 616, 0.9882519564551833
23, 610, 0.9878512191435804
23, 801, 0.9877068923231589
23, 814, 0.9873185782394411
23, 106, 0.987065242223299
23, 493, 0.9866944558594939
23, 489, 0.9866039963044346
23, 815, 0.9865842263491813
24, 850, 0.995890084333628
24, 667, 0.994526362893386
24, 852, 0.9921408992767389
24, 676, 0.9919550295255246
24, 686, 0.9902296800519446
24, 938, 0.9895436648933593
24, 675, 0.9884541318519231
24, 668, 0.9872668753075473
24, 942, 0.9867094318592174
24, 939, 0.9864571145605006
24, 671, 0.986122870582893
24, 672, 0.9860213710237821
24, 666, 0.9855433293612401
24, 670, 0.983652310661018
24, 665, 0.9823822850942396
25, 944, 0.9905158112732293
25, 692, 0.9903208548572768
25, 696, 0.990210012864801
25, 946, 0.98507286425604
25, 954, 0.9827434381875794
25, 948, 0.9827095095381402
25, 691, 0.9821653973513229
25, 953, 0.9819323158787356
25, 688, 0.9801577698616246
25, 369, 0.9794604549971679
25, 587, 0.978179570874059
25, 842, 0.9778146717345357
25, 689, 0.9761042046750044
25, 1005, 0.9752258527637677
25, 951, 0.9747668831947454
26, 979, 0.9920466949982106
26, 489, 0.9910571973895765
26, 43, 0.9900862973955207
26, 606, 0.9885805188681598
26, 515, 0.9882879621057077
26, 382, 0.9867951772375334
26, 516, 0.9864368156180006
26, 335, 0.9862605820645249
26, 736, 0.9858637500095602
26, 778, 0.9851010990559037
26, 747, 0.9847369357933783
26, 703, 0.9847001097828192
26, 53, 0.9846858020346435
26, 727, 0.9844113320452548
26, 497, 0.9839653079212405
27, 737, 0.9846007664685565
27, 735, 0.9841232148635786
27, 736, 0.9835487857170258
27, 986, 0.9831539862188358
27, 739, 0.982966890978508
27, 729, 0.982242706886393
27, 981, 0.9815568145218642
27, 606, 0.9803479763787206
27, 977, 0.9802538000996794
27, 659, 0.9801835104063015
27, 984, 0.980068594619908
27, 636, 0.9799168392237356
27, 979, 0.9794590508751553
27, 489, 0.9792055966889639
27, 727, 0.9789591579235402
28, 787, 0.9933545410940072
28, 998, 0.9932212141928964
28, 990, 0.9913526543084508
28, 993, 0.9907623900566878
28, 793, 0.9890439362690185
28, 785, 0.9888202876775896
28, 779, 0.9887151570645836
28, 772, 0.9886357595925401
28, 995, 0.988148700662034
28, 449, 0.9877282073086259
28, 796, 0.9867168587690587
28, 792, 0.9860240693503672
28, 776, 0.9856199015376896
28, 789, 0.9856158249757894
28, 1003, 0.9855909290561864
29, 1015, 0.9933276632222845
29, 1012, 0.9898029061063522
29, 853, 0.9873164389438642
29, 1014, 0.987036965384131
29, 740, 0.985610769859929
29, 768, 0.983726719075389
29, 742, 0.9835340964645443
29, 750, 0.982328247860953
29, 1007, 0.9810785002745203
29, 969, 0.9763787360607988
29, 761, 0.976290324485266
29, 376, 0.9762764516463873
29, 743, 0.9760683458907966
29, 759, 0.975707806165464
29, 757, 0.9748516586007527


VariationalAutoEncoder queries info:
for each query, the top 15 documents retrieved are listed in the form: doc_id, score

query_id, doc_id, score
1, 621, 0.22320911890430667
1, 1022, 0.21652291150478148
1, 509, 0.21536043443796998
1, 3, 0.20474014420724193
1, 303, 0.19913166242995473
1, 941, 0.17643902512311427
1, 83, 0.1743935553316629
1, 368, 0.1694790048457997
1, 652, 0.1628940429013676
1, 849, 0.1619358490328479
1, 567, 0.16138042061978736
1, 177, 0.16050464960444832
1, 321, 0.15869515144444546
1, 1012, 0.15763612855820777
1, 844, 0.15728673596218334
2, 653, 0.2124692180478464
2, 418, 0.20646218891022505
2, 826, 0.19632793857462644
2, 246, 0.19123783390763974
2, 684, 0.1852330815640855
2, 887, 0.18077060291876879
2, 374, 0.1795839707650465
2, 671, 0.1790128680013583
2, 43, 0.17887201041555528
2, 966, 0.1723837121033835
2, 554, 0.17226709445737326
2, 672, 0.16958343799553766
2, 445, 0.16753923606342233
2, 1024, 0.16054320097312852
2, 726, 0.1594131466381783
3, 966, 0.22343215035472225
3, 672, 0.19802742539967882
3, 957, 0.19554778304020926
3, 425, 0.19394668407452542
3, 704, 0.18634019502248816
3, 721, 0.186063372863858
3, 461, 0.17849793639877803
3, 900, 0.1749996739403421
3, 410, 0.1713184704897869
3, 455, 0.1704216412519122
3, 858, 0.1687534619689304
3, 726, 0.16671769670605796
3, 772, 0.16520029748831588
3, 454, 0.15830829805372848
3, 191, 0.15821719385188823
4, 848, 0.23519053386260097
4, 350, 0.19226886049654357
