Author: Michele Alessi
Date: 2024-01-18

Current matrix-type (i.e. text-embedding type: tfidf, wc) in use is: tfidf.
10, 981, 0.39775077849939067
10, 596, 0.39490700500911796
11, 446, 0.6954557422644939
11, 445, 0.644439716252685
11, 226, 0.6315155992320359
11, 151, 0.597981587269971
11, 440, 0.595750471718625
11, 32, 0.576902468010971
11, 229, 0.5748463752474701
11, 448, 0.5709999856717334
11, 441, 0.54755991766189
11, 447, 0.5189352111866621
11, 453, 0.5100452956028605
11, 227, 0.5028831680105332
11, 225, 0.4975669924737562
11, 990, 0.47889119940318287
11, 451, 0.4603476050486353
12, 19, 0.8865701761095277
12, 367, 0.844641848858701
12, 193, 0.8425499016511784
12, 373, 0.7456746175568805
12, 220, 0.7112657589425933
12, 20, 0.6315025451379388
12, 365, 0.6027041387595073
12, 269, 0.505675850948302
12, 371, 0.4932419581554766
12, 934, 0.46778425571921006
12, 366, 0.4071479760298524
12, 931, 0.4052496842159248
12, 364, 0.3872208242019261
12, 677, 0.3804431462116534
12, 956, 0.36764505929282776
13, 196, 0.9329562100519808
13, 197, 0.8998369119317724
13, 21, 0.8969570282322101
13, 194, 0.8882495963866547
13, 481, 0.841724472626307
13, 195, 0.8368083334693937
13, 477, 0.802079269787195
13, 199, 0.7535308251578267
13, 198, 0.7458169016548263
13, 483, 0.7220030213931417
13, 482, 0.7185012012822042
13, 146, 0.5936802937153811
13, 22, 0.5052189039082469
13, 470, 0.4930298807457336
13, 479, 0.4654824698559317
14, 26, 0.7909295086627739
14, 23, 0.7688830934567292
14, 25, 0.7548507930084247
14, 455, 0.6415932046317374
14, 459, 0.6143258571277759
14, 461, 0.6021840552809468
14, 457, 0.6017972296412908
14, 458, 0.5795440776126285
14, 454, 0.5626664619136402
14, 456, 0.5481853564299306
14, 468, 0.5182038622128828
14, 28, 0.5158777932235978
14, 371, 0.45813800567972524
14, 29, 0.43653405973832743
14, 465, 0.4327793279881756
15, 350, 0.7646260395878375
15, 355, 0.7310884683609399
15, 102, 0.6884747745893098
15, 33, 0.6711582496199457
15, 357, 0.6453515399811048
15, 353, 0.645004143345512
15, 361, 0.6289874192470203
15, 103, 0.6287589016721115
15, 358, 0.6270215650174504
15, 219, 0.6013444904320777
15, 351, 0.5786847763319837
15, 218, 0.5786495948600405
15, 106, 0.5422850907552895
15, 140, 0.5385412019146213
15, 110, 0.5307755072635733
16, 36, 0.9208033224074977
16, 202, 0.8628874051323632
16, 99, 0.794757824600658
16, 494, 0.7921894020950585
16, 496, 0.7420023884253738
16, 484, 0.7358294189275983
16, 205, 0.7171691864718762
16, 486, 0.7095152028168895
16, 497, 0.690686407859822
16, 492, 0.6279771722070935
16, 493, 0.6112907847937954
16, 812, 0.5999142900695386
16, 98, 0.598945117737747
16, 498, 0.5823086811440141
16, 97, 0.5561206280438994
17, 334, 0.5314247774937788
17, 133, 0.5139489449251929
17, 128, 0.5108691520894364
17, 700, 0.5023614210731577
17, 340, 0.49184942203120424
17, 129, 0.48792084314997214
17, 38, 0.48250480352977815
17, 41, 0.46764474459069616
17, 134, 0.44743148287864587
17, 188, 0.4391749038863608
17, 336, 0.4238035331723309
17, 544, 0.4235893056563848
17, 339, 0.42105724150911755
17, 528, 0.4136560897129887
17, 337, 0.4102943178247995
18, 45, 0.903626942640004
18, 49, 0.8486432850014394
18, 514, 0.8079709178126426
18, 525, 0.777596380045721
18, 517, 0.7631816344704448
18, 528, 0.7620058788479158
18, 134, 0.7541754595117357
18, 516, 0.7477598666820551
18, 48, 0.6931521720835734
18, 51, 0.6291139267511114
18, 527, 0.6287779478111558
18, 526, 0.6249588858551319
18, 515, 0.6237909264547449
18, 524, 0.5851832154529336
18, 46, 0.48069441234980265
19, 847, 0.8770348585750035
19, 861, 0.7824073032944927
19, 844, 0.7657108821560042
19, 555, 0.7050843933135017
19, 863, 0.6981788512619194
19, 551, 0.6898584661694841
19, 545, 0.6297014743816411
19, 562, 0.5977975277349222
19, 564, 0.546130936375424
19, 866, 0.5456329484368951
19, 859, 0.5379753347740811
19, 846, 0.5074599649756588
19, 671, 0.5063445500536433
19, 864, 0.49267467076848487
19, 865, 0.4896198058407132
20, 60, 0.7043136102751065
20, 262, 0.7024275724177905
20, 437, 0.6709811693215835
20, 431, 0.6173316194673983
20, 435, 0.6163915182913042
20, 434, 0.5968541730730041
20, 52, 0.5941826283352885
20, 582, 0.5922170104440206
20, 265, 0.5856124014271874
20, 427, 0.5555356395024132
20, 426, 0.5550999455079026
20, 1028, 0.5328619963928953
20, 61, 0.5223753294951289
20, 860, 0.5179053735056037
20, 130, 0.505981791250491
21, 613, 0.8610241512356964
21, 896, 0.8453351859375613
21, 815, 0.7531348127758325
21, 888, 0.7467733894870222
21, 821, 0.7403942880661298
21, 889, 0.72261608585074
21, 618, 0.7105315752209231
21, 892, 0.6584789394505478
21, 810, 0.649879370433071
21, 890, 0.6123517451014746
21, 604, 0.5951623721609965
21, 619, 0.5891555167478697
21, 887, 0.5406726510126734
21, 885, 0.4651558226109264
21, 615, 0.4090672933223796
22, 648, 0.7794111993015346
22, 647, 0.7409672049654085
22, 905, 0.7241547932934336
22, 375, 0.711761465023671
22, 645, 0.7045021432976859
22, 108, 0.6819088536714799
22, 750, 0.43494181241512514
22, 285, 0.43458939629749477
22, 395, 0.41884069051527484
22, 644, 0.3727977024538296
22, 652, 0.35904769602178654
22, 634, 0.35407503430427484
22, 642, 0.34343685434376986
22, 207, 0.3417550465210277
22, 913, 0.3378271115774733
23, 917, 0.9007581272489532
23, 849, 0.8159457806191932
23, 804, 0.8138142328228903
23, 798, 0.7491427216984815
23, 916, 0.7317023619280674
23, 819, 0.6926232540964364
23, 817, 0.6161588033792327
23, 813, 0.6000898105935321
23, 808, 0.5979275293360581
23, 818, 0.5751526024377642
23, 803, 0.5556546719112034
23, 620, 0.5545808517144265
23, 812, 0.4691714561074448
23, 797, 0.454513165012429
23, 800, 0.4025144639173977
24, 667, 0.8981432068268759
24, 674, 0.8872672279653365
24, 850, 0.8645775524501558
24, 940, 0.7757938932018994
24, 852, 0.7624673805291305
24, 938, 0.7559585014542103
24, 668, 0.7518357433236449
24, 670, 0.7346383526331614
24, 936, 0.7241951623278587
24, 939, 0.7233322041475447
24, 686, 0.6882457961450611
24, 678, 0.6816295996735667
24, 675, 0.6782094130467692
24, 666, 0.6728276389770473
24, 935, 0.6335298574061805
25, 949, 0.8392221978008093
25, 696, 0.8083858716376625
25, 690, 0.8055865924164077
25, 944, 0.7552110684826205
25, 688, 0.7374358178701235
25, 699, 0.7261878180089238
25, 695, 0.71672623009562
25, 692, 0.7154470838695045
25, 587, 0.7119037215808429
25, 947, 0.7017274612473285
25, 687, 0.6887788094698342
25, 689, 0.6880679441638959
25, 955, 0.6840297664152966
25, 948, 0.6818141841118154
25, 698, 0.627614340636334
26, 723, 0.6644224166375448
26, 971, 0.6614941719353399
26, 716, 0.6367662732770919
26, 703, 0.6115719202736886
26, 966, 0.5890020167013984
26, 382, 0.569629646307132
26, 967, 0.5665512039992259
26, 710, 0.5606903999700702
26, 724, 0.5543877908453536
26, 973, 0.532286471692365
26, 970, 0.5238168379522383
26, 960, 0.5192183525690681
26, 721, 0.518645204430771
26, 717, 0.5143112043678052
26, 964, 0.39942514695727444
27, 734, 0.7061497248625719
27, 735, 0.6608055568271561
27, 977, 0.6514177186555775
27, 739, 0.6413163118397307
27, 736, 0.6336496715048247
27, 732, 0.621590139189327
27, 728, 0.6170312473774233
27, 737, 0.5927926057859564
27, 738, 0.5680070194469101
27, 731, 0.5166044404254054
27, 979, 0.5123488335700317
27, 730, 0.5112374879324518
27, 986, 0.5018174492644434
27, 984, 0.4908496792221785
27, 988, 0.4764079838181432
28, 777, 0.750974068499509
28, 774, 0.7462607468725446
28, 773, 0.7397782134881297
28, 998, 0.7365321613301002
28, 776, 0.7342421807521999
28, 772, 0.7056682896523275
28, 789, 0.7051329458372149
28, 989, 0.697349353707403
28, 995, 0.6792015987215546
28, 1003, 0.6546424404494083
28, 994, 0.6497782962203662
28, 997, 0.6444206448007979
28, 785, 0.6401092424343066
28, 784, 0.6149446198589138
28, 440, 0.6089309147082872
29, 853, 0.7668547110453007
29, 1017, 0.7633122526274895
29, 1008, 0.7542646663888503
29, 1012, 0.7494350990013925
29, 1015, 0.6702011961031168
29, 742, 0.6701068880492204
29, 1016, 0.6699212589132559
29, 740, 0.6228182576444995
29, 1007, 0.6215520051224596
29, 1014, 0.5796843860126923
29, 1009, 0.5680182774807523
29, 1013, 0.5597294593238301
29, 752, 0.5387109245498379
29, 761, 0.5191763459365414
29, 741, 0.5048462008233878


AutoEncoder queries info:
for each query, the top 15 documents retrieved are listed in the form: doc_id, score

query_id, doc_id, score
1, 72, 0.9966202452316663
1, 79, 0.9951865626821373
1, 15, 0.9948291963085121
1, 212, 0.9940256205488729
1, 170, 0.9940019554274762
1, 169, 0.9938233706533749
1, 166, 0.9937375329688207
1, 507, 0.9936788256795149
1, 95, 0.9932880619649282
1, 638, 0.9932603330343956
1, 24, 0.9930141402680934
1, 184, 0.9930073048577617
1, 186, 0.9929580448712529
1, 43, 0.9928972145701211
1, 751, 0.9928154951295569
2, 712, 0.9947614060307192
2, 187, 0.9938930136039346
2, 825, 0.9938413514833957
2, 258, 0.993746790438508
2, 295, 0.9936133847373432
2, 345, 0.9935737265018973
2, 292, 0.9935489881539689
2, 713, 0.9935034795503528
2, 974, 0.9934894570399525
2, 162, 0.9934191987767278
2, 988, 0.993393724561657
2, 489, 0.9933838725096963
2, 236, 0.9933165018884291
2, 75, 0.9932491628420956
2, 237, 0.9932458266696387
3, 70, 0.9960347944343468
3, 286, 0.9942514435272654
3, 277, 0.9941487334378601
3, 160, 0.9940742926736065
3, 281, 0.9939755035179554
3, 161, 0.9939419466905111
3, 78, 0.9939190920035345
3, 234, 0.9938913385734384
3, 71, 0.9938422683109769
3, 344, 0.9936870933937545
3, 176, 0.9936722313107906
3, 906, 0.993622631135936
3, 163, 0.9935334132248431
3, 748, 0.9934975262580662
3, 769, 0.9933797019097119
4, 175, 0.995588742895174
4, 206, 0.9952515280714398
4, 910, 0.9947998798289408
4, 732, 0.994506119113106
4, 527, 0.9944073570526961
4, 661, 0.99434219538275
4, 834, 0.9943310270306454
4, 9, 0.994328028023465
4, 539, 0.9942815983708497
4, 121, 0.9942124666861129
4, 755, 0.9941788027527966
4, 185, 0.9941048505852471
4, 161, 0.9940731424669453
4, 211, 0.9940329736112743
4, 163, 0.9940212729699558
5, 308, 0.9956408611403376
5, 330, 0.9952320529922511
5, 333, 0.9951780407695543
5, 8, 0.995069426521819
5, 329, 0.9948214219944005
5, 326, 0.9945847314249976
5, 307, 0.9940613063492318
5, 10, 0.9939001026164306
5, 857, 0.9936895900886566
5, 158, 0.9935989820223419
5, 306, 0.9935928149144826
5, 324, 0.9935071771382566
5, 188, 0.9932897703858868
5, 327, 0.9932589131176045
5, 159, 0.9932357912311536
6, 116, 0.9984010441424491
6, 321, 0.9964881717033356
6, 238, 0.9963246246860524
6, 115, 0.9959384874396572
6, 323, 0.9950563704055057
6, 260, 0.9948745756162992
6, 112, 0.9944478531645258
6, 253, 0.9942464632395251
6, 311, 0.9938373067780084
6, 243, 0.9935549676836158
6, 122, 0.9928079105752818
6, 242, 0.9927413922220039
6, 322, 0.9916518080916419
6, 267, 0.9913757365289824
6, 316, 0.9911131788757188
7, 261, 0.9957586211242748
7, 121, 0.9950829265453682
7, 391, 0.9948219704924295
7, 392, 0.9945670632114152
7, 373, 0.9940787050980291
7, 366, 0.994025514101291
7, 956, 0.9939388539877125
7, 1022, 0.9939073970998797
7, 382, 0.993764772129913
7, 247, 0.9937358752646207
7, 790, 0.9937150411927771
7, 92, 0.9936567652228229
7, 86, 0.9936018437504242
7, 379, 0.9935997492422372
7, 129, 0.9935989970056516
8, 427, 0.9947188041899073
8, 61, 0.9946722927526748
8, 262, 0.9946275391170483
8, 432, 0.9942826386118488
8, 52, 0.9942737038075575
8, 123, 0.9942664251482247
8, 434, 0.9942441930425036
8, 60, 0.9941448756477318
8, 265, 0.9940637811888913
8, 437, 0.9939449229915527
8, 431, 0.9938851603750914
8, 435, 0.9936802049817371
8, 426, 0.9936075195010703
8, 429, 0.9935253742032897
8, 428, 0.9934280585971831
9, 381, 0.9955722669365865
9, 755, 0.9952916779921038
9, 57, 0.995084346895473
9, 379, 0.9950394264690117
9, 833, 0.9947461373455684
9, 30, 0.9947151418070419
9, 354, 0.9947116508307835
9, 415, 0.9947077480753372
9, 727, 0.9946892738864672
9, 956, 0.9946767293327002
9, 161, 0.9946364210204057
9, 346, 0.9946031874322041
9, 412, 0.9945855469804381
9, 134, 0.9945379695814913
9, 468, 0.994535551614681
10, 367, 0.9942230062072696
10, 556, 0.9942116849027712
10, 77, 0.9938197824423853
10, 661, 0.9937759193654185
10, 379, 0.9936802073839712
10, 833, 0.9936441082720409
10, 131, 0.9935178009243107
10, 206, 0.993516624960973
10, 797, 0.9935056314920567
10, 729, 0.9934530208857588
10, 843, 0.9934463059195267
10, 161, 0.9934089226008483
10, 82, 0.9933741848304599
10, 121, 0.9933057354560648
10, 981, 0.9932807740870575
11, 990, 0.9949336662275607
11, 445, 0.9947975079419648
11, 32, 0.9947340016644914
11, 24, 0.9941139185546528
11, 785, 0.9940451318354713
11, 602, 0.9938642110412339
11, 392, 0.9938310741206277
11, 596, 0.9937837263735807
11, 369, 0.9936457941944815
11, 328, 0.9936171943737069
11, 225, 0.9936137018207587
11, 226, 0.9934887413749295
11, 460, 0.9934462123476143
11, 453, 0.9934341390361651
11, 318, 0.9933641088238433
12, 19, 0.9958644043112035
12, 220, 0.9953428189583575
12, 367, 0.9946492444286139
12, 371, 0.9937541290579509
12, 247, 0.9935385781408508
12, 193, 0.9934534134966151
12, 373, 0.9933836788486037
12, 726, 0.9933198901356434
12, 153, 0.9932935963301879
12, 339, 0.9932065418845224
12, 269, 0.993160799103463
12, 1023, 0.9931583298710265
12, 850, 0.9930489169534586
12, 669, 0.9929715130975301
12, 693, 0.9928887290966646
13, 194, 0.995373652401961
13, 21, 0.9952801469021675
13, 197, 0.9952608536305418
13, 732, 0.9948948011926451
13, 195, 0.994861102238735
13, 727, 0.9944621662090882
13, 196, 0.9942981742559402
13, 379, 0.9941288177908845
13, 129, 0.9940319172842305
13, 22, 0.9939918638635314
13, 980, 0.9939296472931544
13, 967, 0.9937788803464236
13, 984, 0.9937473233117684
13, 765, 0.9936680127004622
13, 483, 0.9936679143362344
14, 25, 0.9951175194219282
14, 26, 0.9943413508540541
14, 29, 0.9940386101090444
14, 346, 0.9938589459060154
14, 30, 0.9935827404882334
14, 1022, 0.9935301879893267
14, 465, 0.9934658842596751
14, 461, 0.993465422442744
14, 455, 0.9934573219838321
14, 460, 0.9933083945124004
14, 694, 0.9932956772259603
14, 466, 0.9932852982851476
14, 850, 0.9931040790126181
14, 44, 0.9930857980323964
14, 86, 0.9930827704956067
15, 103, 0.9947622546885472
15, 351, 0.9945859170813188
15, 361, 0.9945416237733167
15, 866, 0.9943956995813934
15, 379, 0.9942608799110708
15, 1022, 0.9941418127990543
15, 318, 0.9941399790396599
15, 621, 0.9940183632428645
15, 1030, 0.9939562282738481
15, 161, 0.9939423220719215
15, 218, 0.9939354044894084
15, 546, 0.9937694087834551
15, 871, 0.9937555779729963
15, 627, 0.9937531326722466
15, 833, 0.9937340714414191
16, 36, 0.9964744116865387
16, 99, 0.9961103092281889
16, 484, 0.9953123233601311
16, 202, 0.9950980554773665
16, 498, 0.99489029810949
16, 817, 0.9948836364100575
16, 98, 0.9947014021676104
16, 492, 0.9945909904539394
16, 494, 0.9945156212572049
16, 818, 0.9943199507835476
16, 616, 0.9942547021284409
16, 203, 0.9940105264242831
16, 925, 0.9939186640674278
16, 488, 0.993494488297622
16, 814, 0.9934106733700919
17, 134, 0.9950802832406818
17, 345, 0.9947928720989194
17, 334, 0.9944851472566891
17, 295, 0.9942761801917641
17, 340, 0.9941366245188828
17, 2, 0.994081456341648
17, 96, 0.9940550733351555
17, 128, 0.9940472226787475
17, 24, 0.9937938452093011
17, 143, 0.9937779121755432
17, 163, 0.99371377051378
17, 683, 0.9937089136747355
17, 974, 0.9936889318450947
17, 299, 0.993655682842161
17, 828, 0.9936465007572344
18, 45, 0.9966577738910748
18, 49, 0.9955186057491499
18, 134, 0.9954130170595064
18, 525, 0.9953578194365107
18, 514, 0.9950956925031275
18, 516, 0.9950038121421257
18, 517, 0.9944062135331599
18, 526, 0.9941927672019422
18, 528, 0.9941768681514402
18, 43, 0.9941652901374409
18, 523, 0.9939824268563477
18, 524, 0.9936244060923708
18, 765, 0.9935832245633336
18, 833, 0.9934426433784627
18, 48, 0.993436375759873
19, 844, 0.996314501611261
19, 847, 0.9962763346685184
19, 863, 0.994996295041529
19, 564, 0.9933482715069719
19, 551, 0.9933024114549213
19, 854, 0.9930647183288137
19, 861, 0.99278791247152
19, 865, 0.992628549685191
19, 555, 0.9923471165517814
19, 880, 0.9919588820317953
19, 940, 0.9917830118247575
19, 562, 0.9917785844195518
19, 545, 0.9914102788300355
19, 593, 0.9911915372642358
19, 848, 0.9910819353484894
20, 582, 0.9949373415894113
20, 177, 0.9942089590939625
20, 694, 0.9941845870573329
20, 262, 0.9939877407442796
20, 153, 0.9938901556883447
20, 903, 0.9938883117246948
20, 655, 0.9938525604898836
20, 857, 0.9938469957320548
20, 623, 0.9937727100440319
20, 375, 0.9937530150664904
20, 20, 0.9937217001430869
20, 190, 0.9937152007654169
20, 596, 0.993714738585237
20, 250, 0.9936678336858793
20, 130, 0.9936551840892343
21, 896, 0.9958633294293779
21, 616, 0.9947823388487735
21, 610, 0.9945937447549382
21, 889, 0.9944845876838134
21, 498, 0.9943239436023665
21, 683, 0.9942941163621587
21, 627, 0.9942471582376688
21, 814, 0.9941740233736766
21, 884, 0.9940642706554994
21, 613, 0.9940116136352894
21, 109, 0.9939384585677604
21, 1016, 0.9938805296331137
21, 895, 0.9937906176812118
21, 283, 0.9936900728742959
21, 354, 0.9936379839982877
22, 648, 0.9951341001542477
22, 636, 0.9945563593668577
22, 834, 0.994384379219136
22, 634, 0.9941686438524766
22, 250, 0.99399039463365
22, 647, 0.9939530754670844
22, 905, 0.9938489280930292
22, 910, 0.9934944657900027
22, 1011, 0.9933250546500219
22, 657, 0.993164687244589
22, 101, 0.9931458172468824
22, 983, 0.9930579137867337
22, 655, 0.9930451338071837
22, 758, 0.9930383069367963
22, 644, 0.9928999360184992
23, 917, 0.9956464271863659
23, 916, 0.9956245077717818
23, 804, 0.9953045919394378
23, 817, 0.9951354348558112
23, 849, 0.9948873334955055
23, 798, 0.9946786840934766
23, 886, 0.9943020785000332
23, 819, 0.9939998899782868
23, 809, 0.9939857656878686
23, 349, 0.9938599471060614
23, 492, 0.9938559456489763
23, 812, 0.993810141266362
23, 354, 0.9936331961065656
23, 884, 0.9935809989119184
23, 724, 0.9935609161172811
24, 667, 0.995971288336388
24, 674, 0.9958960232879215
24, 852, 0.9958862069998249
24, 938, 0.9953753149512213
24, 678, 0.9951886243860356
24, 670, 0.9949532707605576
24, 939, 0.9948428409182293
24, 850, 0.9948343640964237
24, 668, 0.9947244385471221
24, 943, 0.9942637647803381
24, 935, 0.9941232889296163
24, 675, 0.9941075416851906
24, 684, 0.9939583036314739
24, 851, 0.9937133147544047
24, 940, 0.993614226215707
25, 690, 0.9954256501348888
25, 689, 0.9945599975948869
25, 688, 0.9945455550053999
25, 692, 0.9942033588266357
25, 944, 0.9941413183763523
25, 699, 0.9939454386770594
25, 696, 0.9938688529685891
25, 955, 0.9935727773521099
25, 691, 0.9933761034768375
25, 587, 0.9932713423540043
25, 957, 0.9932364317082658
25, 949, 0.9931541318378676
25, 687, 0.9929082346246838
25, 694, 0.9928702340708837
25, 623, 0.9928564683292946
26, 611, 0.9947725853305888
26, 465, 0.9945629429552717
26, 520, 0.9943217095726853
26, 412, 0.9939454087367467
26, 751, 0.9938937365991629
26, 250, 0.993750410907827
26, 723, 0.9936787334870454
26, 748, 0.9935164040931972
26, 163, 0.9935108912017268
26, 552, 0.9934958866492516
26, 24, 0.9933907529890758
26, 647, 0.9933462225077531
26, 85, 0.9933361005366665
26, 278, 0.9933233190066411
26, 56, 0.9932611186954814
27, 109, 0.995150995576119
27, 765, 0.9951211046104658
27, 732, 0.9950367156838491
27, 78, 0.9947294193029468
27, 1016, 0.994668546212208
27, 11, 0.9945576730155459
27, 358, 0.9945220966230495
27, 828, 0.9945162204828424
27, 1032, 0.9944991708689834
27, 129, 0.9944987657379366
27, 363, 0.9944355639958892
27, 727, 0.9943922016000989
27, 834, 0.9943493252186678
27, 984, 0.9943275003768465
27, 206, 0.9943167624154201
28, 773, 0.994760803361364
28, 774, 0.994696084188496
28, 777, 0.9946465174073018
28, 838, 0.9945239562910604
28, 772, 0.9943603886064201
28, 998, 0.9942226863000492
28, 1003, 0.993975720397151
28, 783, 0.9938234833606387
28, 996, 0.9937868512117065
28, 784, 0.9936809938234189
28, 786, 0.9934968157052932
28, 439, 0.9934278115772814
28, 779, 0.9933583424324787
28, 775, 0.9931711178844473
28, 44, 0.9931538903189263
29, 1016, 0.9957452174357463
29, 740, 0.9949697335701435
29, 1012, 0.9947783062860878
29, 765, 0.994193747219907
29, 745, 0.9940728099255499
29, 761, 0.9940044416593803
29, 1007, 0.9939913707044046
29, 1015, 0.9939593598317178
29, 827, 0.9938009564759276
29, 727, 0.993765014784574
29, 742, 0.9937156122091657
29, 1005, 0.9936810313919173
29, 853, 0.9935566145047913
29, 1018, 0.9935501563147638
29, 1010, 0.9933475382263937


VariationalAutoEncoder queries info:
for each query, the top 15 documents retrieved are listed in the form: doc_id, score

query_id, doc_id, score
1, 546, 0.2193680848390649
1, 267, 0.2143942102261606
1, 175, 0.21028049360898407
1, 785, 0.19981001076399396
1, 554, 0.18841192634812395
1, 196, 0.18196866692867322
1, 694, 0.181545364941835
1, 135, 0.17922739956402411
1, 518, 0.17875424123421862
1, 204, 0.1780928339981424
1, 743, 0.1769984215093883
1, 198, 0.17486253827143838
1, 798, 0.17197312796450417
1, 960, 0.16734281599092254
1, 747, 0.16707991757534482
2, 984, 0.19474962801132467
2, 818, 0.19081078421886496
2, 901, 0.18695385889597188
2, 612, 0.17270925903476309
2, 433, 0.16927971680272252
2, 238, 0.1673795559576124
2, 516, 0.16721334823608214
2, 900, 0.15618416953517206
2, 386, 0.15449966126541678
2, 284, 0.15257054157239747
2, 732, 0.1459700349323891
2, 543, 0.14530823143915855
2, 932, 0.14108532250676026
2, 665, 0.13869331825215528
2, 986, 0.13507249893083267
3, 627, 0.18396606326205733
3, 232, 0.18072512721461462
3, 985, 0.1776423772449685
3, 376, 0.1738882029542174
3, 934, 0.17336848104241714
3, 496, 0.1707743856356028
3, 444, 0.1684357636582895
3, 700, 0.16657002659084957
3, 83, 0.1628116769224187
3, 155, 0.16036358958804017
3, 967, 0.1599485293675127
3, 80, 0.15851101404676224
3, 901, 0.15552994949865517
3, 979, 0.1500867961950856
3, 999, 0.1500117866130602
4, 246, 0.2722876421379933
