Building tfidf matrix...

Done.

Tfidf matrix selected.

SVD


Building latent space using svd decomposition...
Query 189: P: 0.26666666666666666 R: 0.6666666666666666

Query 190: P: 0.4 R: 0.42857142857142855

Query 191: P: 0.13333333333333333 R: 0.4

Query 192: P: 0.3333333333333333 R: 0.5

Query 193: P: 0.2 R: 0.42857142857142855

Query 194: P: 0.06666666666666667 R: 0.25

Query 196: P: 0.06666666666666667 R: 0.25

Query 197: P: 0.13333333333333333 R: 0.4

Query 198: P: 0.06666666666666667 R: 0.1111111111111111

Query 200: P: 0.06666666666666667 R: 0.058823529411764705

Query 201: P: 0.2 R: 0.2

Query 202: P: 0.2 R: 0.2

Query 203: P: 0.06666666666666667 R: 0.06666666666666667

Query 207: P: 0.2 R: 0.42857142857142855

Query 208: P: 0.13333333333333333 R: 0.15384615384615385

Query 210: P: 0.06666666666666667 R: 0.08333333333333333

Query 211: P: 0.13333333333333333 R: 0.13333333333333333

Query 212: P: 0.13333333333333333 R: 0.16666666666666666

Query 214: P: 0.06666666666666667 R: 0.3333333333333333

Query 216: P: 0.13333333333333333 R: 0.125

Query 218: P: 0.13333333333333333 R: 0.10526315789473684

Query 219: P: 0.26666666666666666 R: 0.2

Query 220: P: 0.2 R: 0.15789473684210525

Query 221: P: 0.4 R: 0.6

Query 222: P: 0.2 R: 0.6

Query 223: P: 0.06666666666666667 R: 0.1111111111111111

Query 224: P: 0.06666666666666667 R: 0.04

Query at least with positive precision: 165 out of 225
AutoEncoder


Declaring autoencoder architecture...

Done.

Current matrix in use is: tfidf.

Training autoencoder ...

Epoch 1 of 100
140it [00:02, 61.09it/s, loss=0.0155] 
Epoch 2 of 100
140it [00:02, 63.23it/s, loss=0.0155] 
Epoch 3 of 100
140it [00:02, 64.34it/s, loss=0.0155] 
Epoch 4 of 100
140it [00:02, 63.52it/s, loss=0.0155] 
Epoch 5 of 100
140it [00:02, 63.19it/s, loss=0.0156] 
Epoch 6 of 100
140it [00:02, 63.84it/s, loss=0.0155] 
Epoch 7 of 100
140it [00:02, 63.97it/s, loss=0.0155] 
Epoch 8 of 100
140it [00:02, 63.41it/s, loss=0.0155] 
Epoch 9 of 100
140it [00:02, 64.72it/s, loss=0.0155] 
Epoch 10 of 100
140it [00:02, 63.50it/s, loss=0.0155] 
Epoch 11 of 100
140it [00:02, 63.45it/s, loss=0.0155] 
Epoch 12 of 100
140it [00:02, 64.18it/s, loss=0.0155] 
Epoch 13 of 100
140it [00:02, 64.35it/s, loss=0.0155] 
Epoch 14 of 100
140it [00:02, 64.24it/s, loss=0.0155] 
Epoch 15 of 100
140it [00:02, 64.40it/s, loss=0.0155] 
Epoch 16 of 100
140it [00:02, 63.88it/s, loss=0.0155] 
Epoch 17 of 100
140it [00:02, 63.92it/s, loss=0.0155] 
Epoch 18 of 100
140it [00:02, 64.02it/s, loss=0.0155] 
Epoch 19 of 100
140it [00:02, 63.94it/s, loss=0.0155] 
Epoch 20 of 100
140it [00:02, 63.87it/s, loss=0.0155] 
Epoch 21 of 100
140it [00:02, 64.84it/s, loss=0.0155] 
Epoch 22 of 100
140it [00:02, 63.89it/s, loss=0.0155] 
Epoch 23 of 100
140it [00:02, 63.63it/s, loss=0.0156] 
Epoch 24 of 100
140it [00:02, 64.77it/s, loss=0.0155] 
Epoch 25 of 100
140it [00:02, 63.87it/s, loss=0.0155] 
Epoch 26 of 100
140it [00:02, 63.30it/s, loss=0.0155] 
Epoch 27 of 100
140it [00:02, 64.89it/s, loss=0.0155] 
Epoch 28 of 100
140it [00:02, 62.67it/s, loss=0.0155] 
Epoch 29 of 100
140it [00:02, 64.17it/s, loss=0.0155] 
Epoch 30 of 100
140it [00:02, 63.99it/s, loss=0.0155] 
Epoch 31 of 100
140it [00:02, 63.57it/s, loss=0.0155] 
Epoch 32 of 100
140it [00:02, 64.04it/s, loss=0.0155] 
Epoch 33 of 100
140it [00:02, 63.52it/s, loss=0.0155] 
Epoch 34 of 100
140it [00:02, 64.68it/s, loss=0.0155] 
Epoch 35 of 100
140it [00:02, 63.31it/s, loss=0.0155] 
Epoch 36 of 100
140it [00:02, 64.11it/s, loss=0.0155] 
Epoch 37 of 100
140it [00:02, 64.07it/s, loss=0.0155] 
Epoch 38 of 100
140it [00:02, 63.19it/s, loss=0.0155] 
Epoch 39 of 100
140it [00:02, 63.90it/s, loss=0.0155] 
Epoch 40 of 100
140it [00:02, 64.43it/s, loss=0.0155] 
Epoch 41 of 100
140it [00:02, 64.21it/s, loss=0.0155] 
Epoch 42 of 100
140it [00:02, 63.93it/s, loss=0.0155] 
Epoch 43 of 100
140it [00:02, 64.54it/s, loss=0.0155] 
Epoch 44 of 100
140it [00:02, 62.81it/s, loss=0.0155] 
Epoch 45 of 100
140it [00:02, 64.09it/s, loss=0.0155] 
Epoch 46 of 100
140it [00:02, 64.04it/s, loss=0.0155] 
Epoch 47 of 100
140it [00:02, 63.94it/s, loss=0.0155] 
Epoch 48 of 100
140it [00:02, 63.35it/s, loss=0.0156] 
Epoch 49 of 100
140it [00:02, 64.06it/s, loss=0.0155] 
Epoch 50 of 100
140it [00:02, 63.64it/s, loss=0.0155] 
Epoch 51 of 100
140it [00:02, 63.46it/s, loss=0.0155] 
Epoch 52 of 100
140it [00:02, 63.56it/s, loss=0.0155] 
Epoch 53 of 100
140it [00:02, 64.36it/s, loss=0.0155] 
Epoch 54 of 100
140it [00:02, 63.66it/s, loss=0.0155] 
Epoch 55 of 100
140it [00:02, 63.78it/s, loss=0.0155] 
Epoch 56 of 100
140it [00:02, 63.58it/s, loss=0.0155] 
Epoch 57 of 100
140it [00:02, 62.32it/s, loss=0.0155] 
Epoch 58 of 100
140it [00:02, 64.11it/s, loss=0.0155] 
Epoch 59 of 100
140it [00:02, 63.83it/s, loss=0.0155] 
Epoch 60 of 100
140it [00:02, 64.45it/s, loss=0.0155] 
Epoch 61 of 100
140it [00:02, 64.32it/s, loss=0.0155] 
Epoch 62 of 100
140it [00:02, 63.53it/s, loss=0.0155] 
Epoch 63 of 100
140it [00:02, 64.42it/s, loss=0.0155] 
Epoch 64 of 100
140it [00:02, 63.97it/s, loss=0.0155] 
Epoch 65 of 100
140it [00:02, 63.94it/s, loss=0.0155] 
Epoch 66 of 100
140it [00:02, 64.14it/s, loss=0.0155] 
Epoch 67 of 100
140it [00:02, 63.92it/s, loss=0.0155] 
Epoch 68 of 100
140it [00:02, 63.87it/s, loss=0.0155] 
Epoch 69 of 100
140it [00:02, 64.31it/s, loss=0.0155] 
Epoch 70 of 100
140it [00:02, 63.40it/s, loss=0.0155] 
Epoch 71 of 100
140it [00:02, 64.22it/s, loss=0.0155] 
Epoch 72 of 100
140it [00:02, 64.23it/s, loss=0.0155] 
Epoch 73 of 100
140it [00:02, 63.80it/s, loss=0.0155] 
Epoch 74 of 100
140it [00:02, 63.80it/s, loss=0.0155] 
Epoch 75 of 100
140it [00:02, 64.72it/s, loss=0.0155] 
Epoch 76 of 100
140it [00:02, 63.91it/s, loss=0.0155] 
Epoch 77 of 100
140it [00:02, 63.95it/s, loss=0.0155] 
Epoch 78 of 100
140it [00:02, 64.33it/s, loss=0.0156] 
Epoch 79 of 100
140it [00:02, 62.95it/s, loss=0.0155] 
Epoch 80 of 100
140it [00:02, 64.23it/s, loss=0.0155] 
Epoch 81 of 100
140it [00:02, 63.93it/s, loss=0.0155] 
Epoch 82 of 100
140it [00:02, 63.82it/s, loss=0.0156] 
Epoch 83 of 100
140it [00:02, 64.38it/s, loss=0.0155] 
Epoch 84 of 100
140it [00:02, 63.31it/s, loss=0.0155] 
Epoch 85 of 100
140it [00:02, 63.80it/s, loss=0.0156] 
Epoch 86 of 100
140it [00:02, 64.23it/s, loss=0.0155] 
Epoch 87 of 100
140it [00:02, 63.30it/s, loss=0.0155] 
Epoch 88 of 100
140it [00:02, 63.69it/s, loss=0.0156] 
Epoch 89 of 100
140it [00:02, 64.36it/s, loss=0.0155] 
Epoch 90 of 100
140it [00:02, 63.15it/s, loss=0.0155] 
Epoch 91 of 100
140it [00:02, 63.87it/s, loss=0.0155] 
Epoch 92 of 100
140it [00:02, 64.31it/s, loss=0.0156] 
Epoch 93 of 100
140it [00:02, 63.42it/s, loss=0.0155] 
Epoch 94 of 100
140it [00:02, 63.76it/s, loss=0.0155] 
Epoch 95 of 100
140it [00:02, 63.79it/s, loss=0.0156] 
Epoch 96 of 100
140it [00:02, 63.43it/s, loss=0.0155] 
Epoch 97 of 100
140it [00:02, 63.44it/s, loss=0.0155] 
Epoch 98 of 100
140it [00:02, 64.23it/s, loss=0.0155] 
Epoch 99 of 100
140it [00:02, 63.62it/s, loss=0.0155] 
Epoch 100 of 100
140it [00:02, 64.40it/s, loss=0.0155] 
Done.

Building latent space using autoencoder...

Current matrix in use is: tfidf.

Done.ess: 100.00%

Computing single query-corpus similarity using AutoEncoder latent space...
Embedding type: tfidf
Latent AutoEncoder dimension: 200

Done.

Query 2: P: 0.26666666666666666 R: 0.4444444444444444

Query 3: P: 0.06666666666666667 R: 0.3333333333333333

Query 11: P: 0.13333333333333333 R: 0.3333333333333333

Query 13: P: 0.06666666666666667 R: 0.3333333333333333

Query 14: P: 0.06666666666666667 R: 0.3333333333333333

Query 18: P: 0.06666666666666667 R: 0.1

Query 25: P: 0.06666666666666667 R: 0.14285714285714285

Query 38: P: 0.2 R: 0.21428571428571427

Query 39: P: 0.06666666666666667 R: 0.07692307692307693

Query 40: P: 0.06666666666666667 R: 0.25

Query 44: P: 0.2 R: 0.23076923076923078

Query 45: P: 0.2 R: 0.1875

Query 48: P: 0.06666666666666667 R: 0.3333333333333333

Query 50: P: 0.06666666666666667 R: 0.09090909090909091

Query 52: P: 0.13333333333333333 R: 0.18181818181818182

Query 54: P: 0.26666666666666666 R: 0.36363636363636365

Query 59: P: 0.06666666666666667 R: 0.16666666666666666

Query 64: P: 0.06666666666666667 R: 0.0625

Query 65: P: 0.13333333333333333 R: 0.3333333333333333

Query 66: P: 0.13333333333333333 R: 0.13333333333333333

Query 81: P: 0.06666666666666667 R: 0.16666666666666666

Query 87: P: 0.13333333333333333 R: 0.2857142857142857

Query 93: P: 0.06666666666666667 R: 0.07692307692307693

Query 95: P: 0.06666666666666667 R: 0.07142857142857142

Query 98: P: 0.06666666666666667 R: 0.2

Query 100: P: 0.06666666666666667 R: 0.14285714285714285

Query 103: P: 0.06666666666666667 R: 0.16666666666666666

Query 104: P: 0.06666666666666667 R: 0.16666666666666666

Query 105: P: 0.06666666666666667 R: 0.16666666666666666

Query 107: P: 0.3333333333333333 R: 0.625

Query 108: P: 0.06666666666666667 R: 0.16666666666666666

Query 117: P: 0.06666666666666667 R: 0.25

Query 126: P: 0.06666666666666667 R: 0.16666666666666666

Query 129: P: 0.06666666666666667 R: 0.16666666666666666

Query 130: P: 0.13333333333333333 R: 0.2222222222222222

Query 131: P: 0.4 R: 0.375

Query 132: P: 0.26666666666666666 R: 0.5

Query 134: P: 0.2 R: 0.3333333333333333

Query 136: P: 0.13333333333333333 R: 0.4

Query 138: P: 0.06666666666666667 R: 0.2

Query 140: P: 0.06666666666666667 R: 0.14285714285714285

Query 143: P: 0.06666666666666667 R: 0.14285714285714285

Query 144: P: 0.06666666666666667 R: 0.125

Query 146: P: 0.06666666666666667 R: 0.09090909090909091

Query 147: P: 0.13333333333333333 R: 0.2857142857142857

Query 148: P: 0.06666666666666667 R: 0.08333333333333333

Query 152: P: 0.06666666666666667 R: 0.125

Query 154: P: 0.13333333333333333 R: 0.2857142857142857

Query 155: P: 0.06666666666666667 R: 0.06666666666666667

Query 156: P: 0.2 R: 0.075

Query 162: P: 0.06666666666666667 R: 0.25

Query 165: P: 0.06666666666666667 R: 0.1111111111111111

Query 166: P: 0.06666666666666667 R: 0.3333333333333333

Query 169: P: 0.06666666666666667 R: 0.14285714285714285

Query 171: P: 0.2 R: 0.6

Query 172: P: 0.13333333333333333 R: 0.6666666666666666

Query 175: P: 0.06666666666666667 R: 0.125

Query 183: P: 0.06666666666666667 R: 0.125

Query 184: P: 0.2 R: 0.3

Query 186: P: 0.06666666666666667 R: 0.14285714285714285

Query 187: P: 0.2 R: 0.25

Query 188: P: 0.06666666666666667 R: 0.1

Query 189: P: 0.06666666666666667 R: 0.16666666666666666

Query 190: P: 0.06666666666666667 R: 0.07142857142857142

Query 192: P: 0.26666666666666666 R: 0.4

Query 193: P: 0.13333333333333333 R: 0.2857142857142857

Query 196: P: 0.06666666666666667 R: 0.25

Query 198: P: 0.06666666666666667 R: 0.1111111111111111

Query 200: P: 0.06666666666666667 R: 0.058823529411764705

Query 201: P: 0.06666666666666667 R: 0.06666666666666667

Query 203: P: 0.06666666666666667 R: 0.06666666666666667

Query 208: P: 0.06666666666666667 R: 0.07692307692307693

Query 209: P: 0.06666666666666667 R: 0.14285714285714285

Query 210: P: 0.13333333333333333 R: 0.16666666666666666

Query 211: P: 0.2 R: 0.2

Query 218: P: 0.06666666666666667 R: 0.05263157894736842

Query 219: P: 0.13333333333333333 R: 0.1

Query 220: P: 0.13333333333333333 R: 0.10526315789473684

Query 221: P: 0.2 R: 0.3

Query 222: P: 0.06666666666666667 R: 0.2

Query at least with positive precision: 80 out of 225
VariationalAutoEncoder


Declaring variational autoencoder architecture...

Done.

Current matrix in use is: tfidf.

Training variational autoencoder ...

Epoch 1 of 100
140it [00:02, 58.45it/s, loss=1.53]
Epoch 2 of 100
140it [00:02, 59.40it/s, loss=0.217]
Epoch 3 of 100
140it [00:02, 60.23it/s, loss=0.0572]
Epoch 4 of 100
140it [00:02, 60.34it/s, loss=0.0471]
Epoch 5 of 100
140it [00:02, 59.56it/s, loss=0.0336]
Epoch 6 of 100
140it [00:02, 59.97it/s, loss=0.0377]
Epoch 7 of 100
140it [00:02, 60.00it/s, loss=0.0315]
Epoch 8 of 100
140it [00:02, 59.65it/s, loss=0.0286]
Epoch 9 of 100
140it [00:02, 60.32it/s, loss=0.0277]
Epoch 10 of 100
140it [00:02, 60.18it/s, loss=0.0272]
Epoch 11 of 100
140it [00:02, 59.43it/s, loss=0.0267]
Epoch 12 of 100
140it [00:02, 60.27it/s, loss=0.027] 
Epoch 13 of 100
140it [00:02, 59.75it/s, loss=0.0257]
Epoch 14 of 100
140it [00:02, 60.00it/s, loss=0.0247]
Epoch 15 of 100
140it [00:02, 59.80it/s, loss=0.0244]
Epoch 16 of 100
140it [00:02, 57.71it/s, loss=0.0242]
Epoch 17 of 100
140it [00:02, 59.83it/s, loss=0.0244]
Epoch 18 of 100
140it [00:02, 60.22it/s, loss=0.0236]
Epoch 19 of 100
140it [00:02, 59.44it/s, loss=0.023] 
Epoch 20 of 100
140it [00:02, 59.77it/s, loss=0.023] 
Epoch 21 of 100
140it [00:02, 60.37it/s, loss=0.0227]
Epoch 22 of 100
140it [00:02, 59.76it/s, loss=0.0221]
Epoch 23 of 100
140it [00:02, 59.00it/s, loss=0.0219]
Epoch 24 of 100
140it [00:02, 60.25it/s, loss=0.0216]
Epoch 25 of 100
140it [00:02, 59.48it/s, loss=0.0216]
Epoch 26 of 100
140it [00:02, 59.43it/s, loss=0.0216]
Epoch 27 of 100
140it [00:02, 59.76it/s, loss=0.0214]
Epoch 28 of 100
140it [00:02, 59.75it/s, loss=0.021] 
Epoch 29 of 100
140it [00:02, 59.47it/s, loss=0.0206]
Epoch 30 of 100
140it [00:02, 60.19it/s, loss=0.021] 
Epoch 31 of 100
140it [00:02, 58.88it/s, loss=0.0206]
Epoch 32 of 100
140it [00:02, 59.27it/s, loss=0.0207]
Epoch 33 of 100
140it [00:02, 60.28it/s, loss=0.0203]
Epoch 34 of 100
140it [00:02, 59.66it/s, loss=0.0202]
Epoch 35 of 100
140it [00:02, 59.58it/s, loss=0.02]  
Epoch 36 of 100
140it [00:02, 60.13it/s, loss=0.0201]
Epoch 37 of 100
140it [00:02, 59.67it/s, loss=0.0201]
Epoch 38 of 100
140it [00:02, 59.43it/s, loss=0.0199]
Epoch 39 of 100
140it [00:02, 59.17it/s, loss=0.0195]
Epoch 40 of 100
140it [00:02, 59.84it/s, loss=0.0198]
Epoch 41 of 100
140it [00:02, 59.56it/s, loss=0.0195]
Epoch 42 of 100
140it [00:02, 59.79it/s, loss=0.0194]
Epoch 43 of 100
140it [00:02, 59.39it/s, loss=0.0192]
Epoch 44 of 100
140it [00:02, 59.74it/s, loss=0.0193]
Epoch 45 of 100
140it [00:02, 59.57it/s, loss=0.019] 
Epoch 46 of 100
140it [00:02, 60.31it/s, loss=0.0187]
Epoch 47 of 100
140it [00:02, 59.04it/s, loss=0.0189]
Epoch 48 of 100
140it [00:02, 59.72it/s, loss=0.0188]
Epoch 49 of 100
140it [00:02, 60.00it/s, loss=0.0188]
Epoch 50 of 100
140it [00:02, 59.69it/s, loss=0.0186]
Epoch 51 of 100
140it [00:02, 59.58it/s, loss=0.0187]
Epoch 52 of 100
140it [00:02, 59.94it/s, loss=0.0186]
Epoch 53 of 100
140it [00:02, 59.84it/s, loss=0.0184]
Epoch 54 of 100
140it [00:02, 59.29it/s, loss=0.0185]
Epoch 55 of 100
140it [00:02, 59.55it/s, loss=0.0183]
Epoch 56 of 100
140it [00:02, 59.92it/s, loss=0.0184]
Epoch 57 of 100
140it [00:02, 59.73it/s, loss=0.0181]
Epoch 58 of 100
140it [00:02, 59.50it/s, loss=0.0182]
Epoch 59 of 100
140it [00:02, 60.14it/s, loss=0.0182]
Epoch 60 of 100
140it [00:02, 59.47it/s, loss=0.0182]
Epoch 61 of 100
140it [00:02, 59.67it/s, loss=0.0183]
Epoch 62 of 100
140it [00:02, 59.22it/s, loss=0.0181]
Epoch 63 of 100
140it [00:02, 59.57it/s, loss=0.0181]
Epoch 64 of 100
140it [00:02, 60.20it/s, loss=0.018] 
Epoch 65 of 100
140it [00:02, 59.58it/s, loss=0.0179]
Epoch 66 of 100
140it [00:02, 59.37it/s, loss=0.018] 
Epoch 67 of 100
140it [00:02, 59.92it/s, loss=0.0179]
Epoch 68 of 100
140it [00:02, 59.11it/s, loss=0.018] 
Epoch 69 of 100
140it [00:02, 58.83it/s, loss=0.0179]
Epoch 70 of 100
140it [00:02, 55.19it/s, loss=0.0178]
Epoch 71 of 100
140it [00:02, 57.19it/s, loss=0.0178]
Epoch 72 of 100
140it [00:02, 55.24it/s, loss=0.0175]
Epoch 73 of 100
140it [00:02, 56.18it/s, loss=0.0176]
Epoch 74 of 100
140it [00:02, 52.19it/s, loss=0.0176]
Epoch 75 of 100
140it [00:02, 53.93it/s, loss=0.0176]
Epoch 76 of 100
140it [00:02, 55.92it/s, loss=0.0175]
Epoch 77 of 100
140it [00:02, 53.63it/s, loss=0.0175]
Epoch 78 of 100
140it [00:02, 54.70it/s, loss=0.0175]
Epoch 79 of 100
140it [00:02, 56.16it/s, loss=0.0175]
Epoch 80 of 100
140it [00:02, 56.19it/s, loss=0.0173]
Epoch 81 of 100
140it [00:02, 56.22it/s, loss=0.0175]
Epoch 82 of 100
140it [00:02, 55.77it/s, loss=0.0173]
Epoch 83 of 100
140it [00:02, 56.15it/s, loss=0.0173]
Epoch 84 of 100
140it [00:02, 55.76it/s, loss=0.0173]
Epoch 85 of 100
140it [00:02, 55.64it/s, loss=0.0172]
Epoch 86 of 100
140it [00:02, 56.04it/s, loss=0.0172]
Epoch 87 of 100
140it [00:02, 55.64it/s, loss=0.0172]
Epoch 88 of 100
140it [00:02, 55.65it/s, loss=0.017] 
Epoch 89 of 100
140it [00:02, 55.78it/s, loss=0.017] 
Epoch 90 of 100
140it [00:02, 56.46it/s, loss=0.017] 
Epoch 91 of 100
140it [00:02, 56.07it/s, loss=0.0172]
Epoch 92 of 100
140it [00:02, 55.84it/s, loss=0.0171]
Epoch 93 of 100
140it [00:02, 55.65it/s, loss=0.017] 
Epoch 94 of 100
140it [00:02, 56.08it/s, loss=0.017] 
Epoch 95 of 100
140it [00:02, 56.28it/s, loss=0.0169]
Epoch 96 of 100
140it [00:02, 56.16it/s, loss=0.0169]
Epoch 97 of 100
140it [00:02, 56.47it/s, loss=0.0169]
Epoch 98 of 100
